fetch_date,semester_id,semester_text,university_id,university_text,study_id,study_text,subject_id,subject_text,isbn
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Civilprocesret (obligatorisk 2017-studieordning),Civilprocesret (obligatorisk 2017-studieordning),9788741273099
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Civilprocesret (obligatorisk 2017-studieordning),Civilprocesret (obligatorisk 2017-studieordning),9788761942821
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Civilprocesret (obligatorisk 2017-studieordning),Civilprocesret (obligatorisk 2017-studieordning),9788771731156
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Civilprocesret (obligatorisk 2017-studieordning),Civilprocesret (obligatorisk 2017-studieordning),9788797473870
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Criminological Theory,Criminological Theory,9781138700215
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Criminological Theory,Criminological Theory,9780415429115
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Criminological Theory,Criminological Theory,9781138819009
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Criminological Theory,Criminological Theory,9781446259160
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Criminological Theory,Criminological Theory,9781526436726
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Criminological Theory,Criminological Theory,9781544327891
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Databeskyttelsesret,Databeskyttelsesret,9788757453669
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Drafting and Negotiating International Contracts,Drafting and Negotiating International Contracts,9781847940933
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Drafting and Negotiating International Contracts,Drafting and Negotiating International Contracts,9788757431896
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Drafting and Negotiating International Contracts,Drafting and Negotiating International Contracts,9788757449181
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Drafting and Negotiating International Contracts,Drafting and Negotiating International Contracts,9781843116288
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Drafting and Negotiating International Contracts,Drafting and Negotiating International Contracts,9783642020995
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Drafting and Negotiating International Contracts,Drafting and Negotiating International Contracts,9788742000434
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Drafting and Negotiating International Contracts,Drafting and Negotiating International Contracts,9789284204106
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,EU Competition Law,EU Competition Law,9780198836322
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Entrepriseret (Byggeret),Entrepriseret (Byggeret),9788761941633
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Entrepriseret (Byggeret),Entrepriseret (Byggeret),9788761942159
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Finansieringsret,Finansieringsret,9788757432275
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Finansieringsret,Finansieringsret,9788757453744
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Finansieringsret,Finansieringsret,9788761943118
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,IT-ret,IT-ret,9788742000502
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Immaterialret,Immaterialret,9788757452488
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Immaterialret,Immaterialret,9788757459722
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Insolvensret,Insolvensret,9788757454192
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Insolvensret,Insolvensret,9788761943705
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,International Criminal Law and Procedure.,International Criminal Law and Procedure.,9781108741613

2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,International Migration Law,International Migration Law,9780199668274
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,International Migration Law,International Migration Law,9780367191931
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,International Migration Law,International Migration Law,9781107608368
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,It-kontraktret,It-kontraktret,9788742000359
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Juridisk metode   argumentation,Juridisk metode   argumentation,9788742000328
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Juridisk metode   argumentation,Juridisk metode   argumentation,9788757443288
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Juridisk metode   argumentation,Juridisk metode   argumentation,9788759327579
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Konfliktmægling (Mediation),Konfliktmægling (Mediation),9788757446074
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Latin for Jurister,Latin for Jurister,9788712059776
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Legal English,Legal English,9781035306749
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Legal English,Legal English,9781035306756
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Legal Negotiation in Theory and Practice,Legal Negotiation in Theory and Practice,9780553371314
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Legal Negotiation in Theory and Practice,Legal Negotiation in Theory and Practice,9781685614560
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Mediation in Legal Contexts,Mediation in Legal Contexts,9788757420869
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Medieret,Medieret,9788761942906
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Peaceful Settlement of International Disputes,Peaceful Settlement of International Disputes,9781108819220
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Peaceful Settlement of International Disputes,Peaceful Settlement of International Disputes,9781316615881
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Pensionsret,Pensionsret,9788713050734
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Praktisk Aftaleret,Praktisk Aftaleret,9788713051014
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Praktisk Aftaleret,Praktisk Aftaleret,9788713051106
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Praktisk Aftaleret,Praktisk Aftaleret,9788792678669
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Selskabsret,Selskabsret,9788757442137
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Selskabsret,Selskabsret,9788761942753
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Selskabsret,Selskabsret,9788757437768
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Selskabsret,Selskabsret,9788757437775
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Selskabsret,Selskabsret,9788761941671
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Skatteret (Obligatorisk),Skatteret (Obligatorisk),9788761944948
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Skatteret (Obligatorisk),Skatteret (Obligatorisk),9788761941381
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Skatteret (Obligatorisk),Skatteret (Obligatorisk),9788761944979
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Socialret,Socialret,9788761935786
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Speciale - Jurastudiet,Speciale - Jurastudiet,9788742000328
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Speciale - Jurastudiet,Speciale - Jurastudiet,9788757426021
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Speciale - Jurastudiet,Speciale - Jurastudiet,9788759310465
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Speciale - Jurastudiet,Speciale - Jurastudiet,9788759315347
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Speciale - Jurastudiet,Speciale - Jurastudiet,9788759318713
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Speciale - Jurastudiet,Speciale - Jurastudiet,9788759321355
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Speciale - Jurastudiet,Speciale - Jurastudiet,9788759339015
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Speciale - Jurastudiet,Speciale - Jurastudiet,9788759339220
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Speciale - Jurastudiet,Speciale - Jurastudiet,9788759340516
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Speciale - Jurastudiet,Speciale - Jurastudiet,9788759340707
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Specialiseret erstatningsret,Specialiseret erstatningsret,9788757408270
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Specialiseret erstatningsret,Specialiseret erstatningsret,9788757437560
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Specialiseret erstatningsret,Specialiseret erstatningsret,9788771730425
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Specialiseret familieret,Specialiseret familieret,9788757442809
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Specialiseret familieret,Specialiseret familieret,9788761942142
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Specialiseret familieret,Specialiseret familieret,9788771730081
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Specialstrafferet,Specialstrafferet,9788757454079
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Straffeprocesret,Straffeprocesret,9788757452419
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Straffeprocesret,Straffeprocesret,9788761942050
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Straffeprocesret,Straffeprocesret,9788797473870
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Straffuldbyrdelsesret,Straffuldbyrdelsesret,9788757454420
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Straffuldbyrdelsesret,Straffuldbyrdelsesret,9788797473870
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Sundhedsret,Sundhedsret,9788757453287
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Udbudsret,Udbudsret,9788757442960
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Udlændingeret,Udlændingeret,9788757437362
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Udlændingeret,Udlændingeret,9788757452587
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Udvidet skatteret (obligatorisk),Udvidet skatteret (obligatorisk),9788757454369
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Udvidet skatteret (obligatorisk),Udvidet skatteret (obligatorisk),9788761944979
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Udvidet skatteret (obligatorisk),Udvidet skatteret (obligatorisk),9788757457247
2024-04-29T16:57:18.896Z,10025,Kandidatfag,6273798,KU - Det Juridiske Fakultet,901,Jura Kandidat,Udvidet skatteret (obligatorisk),Udvidet skatteret (obligatorisk),9788761941381
2024-04-29T16:57:18.896Z,10440,Master.,6273798,KU - Det Juridiske Fakultet,904,Jura Masteruddannelse,Konfliktmægling (Master),Konfliktmægling (Master),9781118526866
2024-04-29T16:57:18.896Z,10440,Master.,6273798,KU - Det Juridiske Fakultet,904,Jura Masteruddannelse,Konfliktmægling (Master),Konfliktmægling (Master),9788757446074
2024-04-29T16:57:18.896Z,10388,Polti Grundudd,6273798,KU - Det Juridiske Fakultet,903,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Politiskolen - Grundbøger,9788205455931
2024-04-29T16:57:18.896Z,10388,Polti Grundudd,6273798,KU - Det Juridiske Fakultet,903,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Politiskolen - Grundbøger,9788713050833
2024-04-29T16:57:18.896Z,10388,Polti Grundudd,6273798,KU - Det Juridiske Fakultet,903,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Politiskolen - Grundbøger,9788741251578
2024-04-29T16:57:18.896Z,10388,Polti Grundudd,6273798,KU - Det Juridiske Fakultet,903,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Politiskolen - Grundbøger,9788757445770
2024-04-29T16:57:18.896Z,10388,Polti Grundudd,6273798,KU - Det Juridiske Fakultet,903,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Politiskolen - Grundbøger,9788759314920
2024-04-29T16:57:18.896Z,10388,Polti Grundudd,6273798,KU - Det Juridiske Fakultet,903,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Politiskolen - Grundbøger,9788759316344
2024-04-29T16:57:18.896Z,10388,Polti Grundudd,6273798,KU - Det Juridiske Fakultet,903,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Politiskolen - Grundbøger,9788759314371
2024-04-29T16:57:18.896Z,10388,Polti Grundudd,6273798,KU - Det Juridiske Fakultet,903,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Politiskolen - Grundbøger,9788759317075
2024-04-29T16:57:18.896Z,10388,Polti Grundudd,6273798,KU - Det Juridiske Fakultet,903,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Politiskolen - Grundbøger,9788759320549
2024-04-29T16:57:18.896Z,10388,Polti Grundudd,6273798,KU - Det Juridiske Fakultet,903,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Politiskolen - Grundbøger,9788759339817
2024-04-29T16:57:18.896Z,10388,Polti Grundudd,6273798,KU - Det Juridiske Fakultet,903,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Politiskolen - Grundbøger,9788797473870
2024-04-29T16:57:18.896Z,10155,Kandidat blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,421,Agricultural Economics,Incentives and Regulation - agro.eco,Incentives and Regulation - agro.eco,9788763465328
2024-04-29T16:57:18.896Z,10619,Kandidat blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,421,Agricultural Economics,Applied Environmental and Natural Resource-agri ec,Applied Environmental and Natural Resource-agri ec,9788791319532
2024-04-29T16:57:18.896Z,10156,Kandidat blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,422,Agriculture  Agronom,Geographical Information Systems (GIS) agronom,Geographical Information Systems (GIS) agronom,9780971764750
2024-04-29T16:57:18.896Z,10156,Kandidat blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,422,Agriculture  Agronom,Incentives and Regulation - agronom,Incentives and Regulation - agronom,9788763465328
2024-04-29T16:57:18.896Z,10156,Kandidat blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,422,Agriculture  Agronom,Molecular Plant-Microbe Interactions - agronom,Molecular Plant-Microbe Interactions - agronom,9781789243178
2024-04-29T16:57:18.896Z,10620,Kandidat blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,422,Agriculture  Agronom,Cool Climate Viticulture and Enology,Cool Climate Viticulture and Enology,9780128161180
2024-04-29T16:57:18.896Z,10620,Kandidat blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,422,Agriculture  Agronom,Working as a Consultant - agronom,Working as a Consultant - agronom,9783030077532
2024-04-29T16:57:18.896Z,10663,Bach.2.år blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,653,Biokemi,Cellebiologi for biokemikere BIOKEMI,Cellebiologi for biokemikere BIOKEMI,9781324033394


2024-04-29T16:57:18.896Z,10666,Bach.1.år blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Almen biokemi 1 (BioK1) BIOLOGI,Almen biokemi 1 (BioK1) BIOLOGI,9781319498504
2024-04-29T16:57:18.896Z,10666,Bach.1.år blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,"Feltbiologi I, II og III (Feltbio) BIOLOGI","Feltbiologi I, II og III (Feltbio) BIOLOGI",9788702098273
2024-04-29T16:57:18.896Z,10666,Bach.1.år blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,"Feltbiologi I, II og III (Feltbio) BIOLOGI","Feltbiologi I, II og III (Feltbio) BIOLOGI",9788762819870
2024-04-29T16:57:18.896Z,10665,Bach.2.år blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Evolutionsbiologi BIOLOGI,Evolutionsbiologi BIOLOGI,9781324033714
2024-04-29T16:57:18.896Z,10638,Bach.3.år blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Zoofysiologi (Zoofys) BIOLOGI,Zoofysiologi (Zoofys) BIOLOGI,9780197553602
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Botanik BIOLOGI,Botanik BIOLOGI,5704516002941
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Botanik BIOLOGI,Botanik BIOLOGI,9785692223333
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Botanik BIOLOGI,Botanik BIOLOGI,9788702152999
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Botanik BIOLOGI,Botanik BIOLOGI,9788702289169
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Botanik BIOLOGI,Botanik BIOLOGI,9788762819870
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Botanik BIOLOGI,Botanik BIOLOGI,9788774324799
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Cellular and Molecular Immunology BIO,Cellular and Molecular Immunology BIO,9780323757485
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Danmarks fauna - Hvirveldyr (DanFauna) BIOLOGI,Danmarks fauna - Hvirveldyr (DanFauna) BIOLOGI,9788702055061
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Danmarks fauna - Hvirveldyr (DanFauna) BIOLOGI,Danmarks fauna - Hvirveldyr (DanFauna) BIOLOGI,9788702170566
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Danmarks fauna - Hvirveldyr (DanFauna) BIOLOGI,Danmarks fauna - Hvirveldyr (DanFauna) BIOLOGI,9788711394786
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Danmarks fauna - Hvirveldyr (DanFauna) BIOLOGI,Danmarks fauna - Hvirveldyr (DanFauna) BIOLOGI,9788740022735
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Danmarks fauna - Hvirveldyr (DanFauna) BIOLOGI,Danmarks fauna - Hvirveldyr (DanFauna) BIOLOGI,9788787519748
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Grundkursus i de naturvidenskabelige fags.. BIOLOG,Grundkursus i de naturvidenskabelige fags.. BIOLOG,9788771186727
2024-04-29T16:57:18.896Z,10668,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Grundkursus i de naturvidenskabelige fags.. BIOLOG,Grundkursus i de naturvidenskabelige fags.. BIOLOG,9788791319334

2024-04-29T16:57:18.896Z,10667,Kandidat blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Invasion Biology BIOLOGI,Invasion Biology BIOLOGI,9781444333657
2024-04-29T16:57:18.896Z,10667,Kandidat blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Mammalian Genomics BIOLOGI,Mammalian Genomics BIOLOGI,9780815345893
2024-04-29T16:57:18.896Z,10667,Kandidat blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,654,Biologi,Terrestrial Ecosystem Processes BIOLOGI,Terrestrial Ecosystem Processes BIOLOGI,9781441995025
2024-04-29T16:57:18.896Z,10136,Bach.1.år blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,400,Biologi - bioteknologi,Mikrobiologi - biotek,Mikrobiologi - biotek,9781292404790
2024-04-29T16:57:18.896Z,10136,Bach.1.år blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,400,Biologi - bioteknologi,Organisk Kemi for biovidenskab - biotek,Organisk Kemi for biovidenskab - biotek,9781439049730
2024-04-29T16:57:18.896Z,10136,Bach.1.år blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,400,Biologi - bioteknologi,Organisk Kemi for biovidenskab - biotek,Organisk Kemi for biovidenskab - biotek,9788763465151
2024-04-29T16:57:18.896Z,10136,Bach.1.år blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,400,Biologi - bioteknologi,Organisk Kemi for biovidenskab - biotek,Organisk Kemi for biovidenskab - biotek,9788763465175
2024-04-29T16:57:18.896Z,10611,Bach.1.år blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,400,Biologi - bioteknologi,Molekylær genetik - biotek,Molekylær genetik - biotek,9781284152456
2024-04-29T16:57:18.896Z,10236,Bach.2.år blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,400,Biologi - bioteknologi,Experimental Molecular Biology - biotek,Experimental Molecular Biology - biotek,9781316614761
2024-04-29T16:57:18.896Z,10610,Bach.2.år blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,400,Biologi - bioteknologi,Dyrs og Planters Diversitet - biotek,Dyrs og Planters Diversitet - biotek,5704516002941
2024-04-29T16:57:18.896Z,10610,Bach.2.år blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,400,Biologi - bioteknologi,Dyrs og Planters Diversitet - biotek,Dyrs og Planters Diversitet - biotek,9781260575859
2024-04-29T16:57:18.896Z,10610,Bach.2.år blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,400,Biologi - bioteknologi,Dyrs og Planters Diversitet - biotek,Dyrs og Planters Diversitet - biotek,9785692223333
2024-04-29T16:57:18.896Z,10610,Bach.2.år blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,400,Biologi - bioteknologi,Dyrs og Planters Diversitet - biotek,Dyrs og Planters Diversitet - biotek,9788702196672
